"","HERMES","CAC40"
"110",-0.0292047249022165,-0.0470611640573653
"111",-0.00832655412280048,0.00491312972807408
"112",-0.009479956354931,-0.00486428754360029
"113",0.0205086129447543,0.028394453974731
"114",0.0107181132673704,0.00878558420313107
"115",-0.00715803794831272,-0.00745004741786682
"116",-0.0130840961281709,0.00417447844718938
"117",0.00487009732353734,-0.00617538057331649
"118",0.0110393270496391,0.0139390098979313
"119",-0.0322237177097204,-0.0291609484597809
"120",0.0126582445678301,0.00969343598666512
"121",0.0024456358695652,-0.00181758573779992
"122",0.00487941997635279,0.00729581456083799
"123",0.00323707030254959,-0.00191483240682933
"124",-0.00591552039659344,-0.00183353138295537
"125",0.0324587492845415,0.0248511131587183
"126",0.00943142752638941,0.00636313443323482
"127",-0.00519076060806937,-0.00743475615313814
"128",0.00130446129833951,-0.0124114687440108
"129",-0.00156325174246741,-0.0120695742556688
"130",0.00469725455019032,0.0100528583263128
"131",0.00649350649350649,0.0172518550210517
"132",-0.0278709367741935,-0.00964553020588682
"133",0.0132731612442847,0.0202737555149072
"134",-0.0214828706895613,-0.00463892892373408
"135",0.00508699866131189,-0.00311877884217528
"136",0.0111880982075882,0.00468697688603114
"137",-0.00105372495700117,0.00217930813684999
"138",-0.0123945460212697,-0.013157520909681
"139",0.00400534045393859,-0.000667117504039514
"140",-0.0138298191489362,-0.0153621931905283
"141",0.0080906151485636,-0.0033915657848661
"142",-0.0219368171836324,-0.00216214521502257
"143",0.00656453490320783,0.00604598419877566
"144",-0.0339673913043478,-0.0213361232908657
"145",-0.0348804331926863,-0.0142697006025033
"146",0.00641207217000159,0.0192822352906756
"147",-0.00434404880431099,0.00278712850870818
"148",0.00639910435366279,0.00896198887022865
"149",-0.00809245086705198,-0.00977227649512817
"150",0.00932395655044434,0.000898673547100103
"151",-0.0135680776022184,0.00408828390480753
"152",0.0114135026720455,0.0241328510680469
"153",0.0193865216541691,0.00901350696617135
"154",0.00567698004009015,-0.00609664610289902
"155",-0.00931410700471146,-0.0157563906019573
"156",-0.00113958404558402,0.00181541240365816
"157",-0.00884200213048487,-0.00681421787110024
"158",-0.00201442302158278,0.00793224880459067
"159",-0.0049019090508157,-0.0132583276772757
"160",0.0127499099492916,-0.00303592479487737
"161",0.00944202575107292,0.0227844236852531
"162",0.00453516455335029,7.58568957399651e-05
"163",0.0200338773143433,0.00801876812544542
"164",-0.00442601936376212,-0.0064297137661352
"165",0,-0.00259775745099807
"166",-0.000555659914792822,-0.0111373965422543
"167",-0.00389219892491978,-0.00184348312863619
"168",0.0318169812498013,0.0189627861205012
"169",0.00108194208011006,-0.00441600976335297
"170",-0.00270197239607718,-0.00887314469700428
"171",-0.0081278784915544,0.00170192893545091
"172",0.00491665657060925,0.0139659556452334
"173",-0.00353353634466214,-0.00377748951523703
"174",0.0136388432028558,0.00203226570480116
"175",-0.00457484384432441,0.00352388799620722
"176",0.014598524162182,0.00317709315575986
"177",0.0106581404953309,0.00128055158114321
"178",-0.00237277624169077,-0.00688155937757649
"179",-0.0169133036508452,-0.0121678388729041
"180",-0.0217742096774194,-0.0373912012862428
"181",-0.00796920595717293,-0.00400668501175692
"182",0.0135733905817174,0.00616402874632054
"183",-0.00519265928165058,-0.00825437417622605
"184",0.00412087912087912,-0.00692055217302574
"185",0.00328320656634751,0.0240207245875532
"186",0.00627212414708071,-0.00231252768351738
"187",-0.00243900813008128,-0.00592497295005986
"188",0.0171148815466197,0.00428861362961315
"189",-0.00320508017956853,0.00017409556993919
"190",0.00830647347353239,0.00973915105442653
"191",-0.00531490848732103,0.00484205108787369
"192",0.010953796771161,-0.0027494783140357
"193",-0.0013213530864908,0.00613272040147473
"194",0.00767397207209268,0.00709905219095608
"195",0.0175945698821819,0.00656584336423176
"196",0.00619353290322579,-0.00636238816214111
"197",-0.00615540917397396,-0.00120254166451033
"198",-0.00387096774193548,-0.0210941729518641
"199",0.0233160621761658,0.020349678669058
"200",0.0103797620253165,0.00136962032708357
"201",0.00952139299140974,-0.00269904052591802
"202",-0.00670137016681112,-0.0152820682301764
"203",0.0164916936584199,-0.000529529949163547
"204",0.0140118293218829,0.0120090067991076
"205",0.00145456000000002,-0.0190482433315662
"206",-0.000968274011596099,-0.0177445659418549
"207",-0.0329537329889877,-0.0337246882546935
"208",0.0142820894871146,-0.000317251562610895
"209",-0.0130928561193534,0.0053768242388164
"210",0.00300378473091368,0.0210916055897308
"211",0.0107311900953973,0.0244012591090922
"212",0.0288889185185186,0.024396536202964
"213",0.014398847677499,0.0124196623465824
"214",-0.0130115917763447,-0.00463691739248305
"215",0.00503349937583408,0.0756801111606355
"216",-0.00667776789919676,0.0154882753893951
"217",0.0223289027611044,0.00484220155470983
"218",-0.0218412124520773,-0.015176666757001
"219",0.00240096038415366,0.00328020568073069
"220",0.00934130299401196,0.0169734397029351
"221",0.000237318465647647,0.0021054669014799
"222",0.00498222064056941,0.00518880083895684
"223",0.00141644473914386,-0.00667520120809155
"224",0.0103724513803172,0.0038778628070152
"225",-0.0249650299818242,-0.000680551267722732
"226",-0.0100502083280719,0.0120663166851777
"227",0,0.00231542725821433
"228",-0.00483442093784614,0.00482655485745021
"229",-0.00728685915122101,-0.014224331567852
"230",0.00611695602299126,0.0114324114539727
"231",0.00583656111371901,0.000245381100605305
"232",0.0152320790827067,-0.00154932614531279
"233",-0.015956137403517,0.00624108235833866
"234",0.00653432217228488,-0.00637708380502477
"235",-0.0024044241751059,-0.00228047634771275
"236",0.000482072795595208,-0.00249072471379823
"237",-0.00264997828017378,0.000510216320305694
"238",0.00845410628019324,-0.00758608159855783
"239",0.0114969772455089,0.0036840409471341
"240",0.0106559321048335,0.000446868047865296
"241",0.00984070318202543,0.00314089387659765
"242",0,0.000320816078709675
"243",-0.00255221809744781,-0.00389589566407171
"244",-0.0079088021573687,-0.0243313850971982
"245",0.00351699882766706,0.0136316310721249
"246",-0.00514021495327106,0.0111087502738133
"247",-0.000234795685339403,-0.00100949566763839
"248",0.0209067271532048,0.0120191958747795
"249",0.0154164332892346,0.00418907742317503
"250",0.00158624975987993,-0.00220604885677558
"251",-0.00497740271493216,-0.00857233148898121
